name,time,ms,measured_ms,provider,language,memory,region
factors,1579184541407890936,12455,11104.13,google,node,256,europe-west1
factors,1579184542165863327,3212,3009.415626525879,google,python,256,europe-west1
factors,1579184542688801363,8503,8377.544,aws,node,256,eu-central-1
factors,1579184543030718407,4076,3956.7692279815674,aws,python,256,eu-central-1
factors,1579184544114598102,153,62,ibm,go,256,eu-de
factors,1579184544158797263,198,85.4367,ibm,dotnet,256,eu-de
factors,1579184544203297862,10243,9273.139,google,node,256,europe-west1
factors,1579184544349203055,389,335.3216,aws,dotnet,256,eu-central-1
factors,1579184544419469057,464,405,google,go,256,europe-west1
factors,1579184544507204180,548,481,aws,go,256,eu-central-1
factors,1579184544693445034,735,588.8895988464355,ibm,python,256,eu-de
factors,1579184545738066891,1784,1573.269,ibm,node,256,eu-de
factors,1579184547252822843,3296,3007.8954696655273,google,python,256,europe-west1
factors,1579184547932386339,8976,8818.296,aws,node,256,eu-central-1
factors,1579184548007983774,4050,3920.3975200653076,aws,python,256,eu-central-1
factors,1579184549126089603,167,60,ibm,go,256,eu-de
factors,1579184549213641741,253,84.113,ibm,dotnet,256,eu-de
factors,1579184549366442436,406,334.3706,aws,dotnet,256,eu-central-1
factors,1579184549409269084,454,386,google,go,256,europe-west1
factors,1579184549507432620,548,477,aws,go,256,eu-central-1
factors,1579184549657429960,10703,10573.162,google,node,256,europe-west1
factors,1579184549716190435,758,586.050271987915,ibm,python,256,eu-de
factors,1579184550695435455,1741,1531.623,ibm,node,256,eu-de
factors,1579184552267897035,3311,3115.4141426086426,google,python,256,europe-west1
factors,1579184552429973017,8471,8341.831,aws,node,256,eu-central-1
factors,1579184552983424585,4026,3904.5145511627197,aws,python,256,eu-central-1
factors,1579184554194239154,226,58,ibm,go,256,eu-de
factors,1579184554219781594,250,84.70110000000001,ibm,dotnet,256,eu-de
factors,1579184554370989438,402,326.7551,aws,dotnet,256,eu-central-1
factors,1579184554505922409,538,468,aws,go,256,eu-central-1
factors,1579184554526242238,562,409,google,go,256,europe-west1
factors,1579184554709321736,742,582.4544429779053,ibm,python,256,eu-de
factors,1579184556160139907,2195,1856.473,ibm,node,256,eu-de
factors,1579184557067133102,13111,12968.129,google,node,256,europe-west1
factors,1579184557258963958,3294,3097.043514251709,google,python,256,europe-west1
factors,1579184557790385562,8832,8701.044,aws,node,256,eu-central-1
factors,1579184558022812909,4057,3938.2293224334717,aws,python,256,eu-central-1
factors,1579184559172195375,198,84.92410000000001,ibm,dotnet,256,eu-de
factors,1579184559190676756,217,59,ibm,go,256,eu-de
factors,1579184559389272255,415,343.5774,aws,dotnet,256,eu-central-1
factors,1579184559527842169,556,476,aws,go,256,eu-central-1
factors,1579184559530692528,563,418,google,go,256,europe-west1
factors,1579184559716792770,746,582.0999145507812,ibm,python,256,eu-de
factors,1579184561054948336,7087,6620.97,google,node,256,europe-west1
factors,1579184561055195224,2086,1801.97,ibm,node,256,eu-de
factors,1579184561852175102,12896,12106.781,google,node,256,europe-west1
factors,1579184562062682931,3093,2911.3314151763916,google,python,256,europe-west1
factors,1579184562447595746,8480,8347.8,aws,node,256,eu-central-1
factors,1579184563071723399,4102,3949.093818664551,aws,python,256,eu-central-1
factors,1579184564188431955,214,59,ibm,go,256,eu-de
factors,1579184564229521665,253,83.921,ibm,dotnet,256,eu-de
factors,1579184564367325280,393,327.6626,aws,dotnet,256,eu-central-1
factors,1579184564411456380,441,380,google,go,256,europe-west1
factors,1579184564526196019,552,436,aws,go,256,eu-central-1
factors,1579184564818960615,846,575.8423805236816,ibm,python,256,eu-de
factors,1579184565699371685,1730,1532.897,ibm,node,256,eu-de
factors,1579184567259876151,3286,3098.4954833984375,google,python,256,europe-west1
factors,1579184567919927892,8949,8777.523,aws,node,256,eu-central-1
factors,1579184567963615564,8995,8799.766,google,node,256,europe-west1
factors,1579184568022851121,4051,3907.1922302246094,aws,python,256,eu-central-1
factors,1579184570713925965,6742,6630.664,google,node,256,europe-west1
factors,1579184572368293682,8393,8232.339,aws,node,256,eu-central-1
factors,1579185767409290711,227,58,ibm,go,512,eu-de
factors,1579185767449218293,266,178,google,go,512,europe-west1
factors,1579185767464569435,282,175.7606,aws,dotnet,512,eu-central-1
factors,1579185767467033921,283,86.1166,ibm,dotnet,512,eu-de
factors,1579185767507214058,326,205,aws,go,512,eu-central-1
factors,1579185768291166457,783,588.1447792053223,ibm,python,512,eu-de
factors,1579185768734297847,1548,1416.7702198028564,google,python,512,europe-west1
factors,1579185769123256637,1947,1728.487,ibm,node,512,eu-de
factors,1579185769299242369,2121,1969.5155620574951,aws,python,512,eu-central-1
factors,1579185770908419606,3724,3494.61,google,node,512,europe-west1
factors,1579185771899698839,4719,4568.942,aws,node,512,eu-central-1
factors,1579185772404756725,224,59,ibm,go,512,eu-de
factors,1579185772427492861,246,176,google,go,512,europe-west1
factors,1579185772427559271,247,166.6141,aws,dotnet,512,eu-central-1
factors,1579185772473972275,291,82.662,ibm,dotnet,512,eu-de
factors,1579185772474066331,294,211,aws,go,512,eu-central-1
factors,1579185772997158682,819,590.761661529541,ibm,python,512,eu-de
factors,1579185773928100396,1750,1626.8048286437988,google,python,512,europe-west1
factors,1579185774060356819,1885,1676.724,ibm,node,512,eu-de
factors,1579185774258730717,2080,1964.7459983825684,aws,python,512,eu-central-1
factors,1579185775731657957,3550,3420.103,google,node,512,europe-west1
factors,1579185776759339828,4581,4459.303,aws,node,512,eu-central-1
factors,1579185777417936294,238,59,ibm,go,512,eu-de
factors,1579185777426690786,244,177,google,go,512,europe-west1
factors,1579185777429031130,249,153.8287,aws,dotnet,512,eu-central-1
factors,1579185777431708092,248,87.85170000000001,ibm,dotnet,512,eu-de
factors,1579185777474393027,295,223,aws,go,512,eu-central-1
factors,1579185777891030800,713,599.2107391357422,ibm,python,512,eu-de
factors,1579185778745721287,1569,1435.3408813476562,google,python,512,europe-west1
factors,1579185779091811331,1916,1686.212,ibm,node,512,eu-de
factors,1579185779256264702,2078,1954.4720649719238,aws,python,512,eu-central-1
factors,1579185781203005577,4020,2087.824,google,node,512,europe-west1
factors,1579185781819966054,4641,4515.428,aws,node,512,eu-central-1
factors,1579185782409096223,228,151.05780000000001,aws,dotnet,512,eu-central-1
factors,1579185782424478128,244,57,ibm,go,512,eu-de
factors,1579185782429865945,248,181,google,go,512,europe-west1
factors,1579185782440148765,256,83.2688,ibm,dotnet,512,eu-de
factors,1579185782471522538,291,216,aws,go,512,eu-central-1
factors,1579185783092668510,912,625.9748935699463,ibm,python,512,eu-de
factors,1579185783721067114,1544,1418.2476997375488,google,python,512,europe-west1
factors,1579185784005442019,1829,1672.192,ibm,node,512,eu-de
factors,1579185784255431420,2075,1940.1297569274902,aws,python,512,eu-central-1
factors,1579185785568059753,3385,3275.094,google,node,512,europe-west1
factors,1579185786743121741,4563,4453.234,aws,node,512,eu-central-1
factors,1579185787384768980,203,58,ibm,go,512,eu-de
factors,1579185787408308110,227,158.6997,aws,dotnet,512,eu-central-1
factors,1579185787422770426,240,84.6089,ibm,dotnet,512,eu-de
factors,1579185787440331732,259,197,google,go,512,europe-west1
factors,1579185787472519702,292,219,aws,go,512,eu-central-1
factors,1579185787942476012,763,598.2019901275635,ibm,python,512,eu-de
factors,1579185788809809349,1632,1510.6141567230225,google,python,512,europe-west1
factors,1579185789331239911,2150,1949.0251541137695,aws,python,512,eu-central-1
factors,1579185789331739672,2154,1718.023,ibm,node,512,eu-de
factors,1579185790487752096,3306,3192.896,google,node,512,europe-west1
factors,1579185791788423982,4608,4505.354,aws,node,512,eu-central-1
factors,1579185792407199162,222,150.668,aws,dotnet,512,eu-central-1
factors,1579185792424806185,238,84.578,ibm,dotnet,512,eu-de
factors,1579185792443981918,259,58,ibm,go,512,eu-de
factors,1579185792473673733,289,228,aws,go,512,eu-central-1
factors,1579185792535878895,350,219,google,go,512,europe-west1
factors,1579185792993409797,810,589.9245738983154,ibm,python,512,eu-de
factors,1579185793660207179,1479,1408.961296081543,google,python,512,europe-west1
factors,1579185794243812743,2063,1721.093,ibm,node,512,eu-de
factors,1579185794251386191,2069,1940.8478736877441,aws,python,512,eu-central-1
factors,1579185795863344817,3677,3500.585,google,node,512,europe-west1
factors,1579185796804382448,4620,4497.811,aws,node,512,eu-central-1
factors,1579185797424286106,240,158.95170000000002,aws,dotnet,512,eu-central-1
factors,1579185797429377483,244,81.0347,ibm,dotnet,512,eu-de
factors,1579185797434875089,250,173,google,go,512,europe-west1
factors,1579185797469875291,287,232,aws,go,512,eu-central-1
factors,1579185797850399705,667,56,ibm,go,512,eu-de
factors,1579185797963522203,768,596.0690975189209,ibm,python,512,eu-de
factors,1579185798632399805,1453,1391.4802074432373,google,python,512,europe-west1
factors,1579185799038633013,1860,1712.735,ibm,node,512,eu-de
factors,1579185799235885907,2056,1944.86665725708,aws,python,512,eu-central-1
factors,1579185800595817277,3411,3301.655,google,node,512,europe-west1
factors,1579185801744030498,4561,4444.176,aws,node,512,eu-central-1
factors,1579185802393268720,208,58,ibm,go,512,eu-de
factors,1579185802407333112,222,158.00990000000002,aws,dotnet,512,eu-central-1
factors,1579185802427409935,240,87.07910000000001,ibm,dotnet,512,eu-de
factors,1579185802488493084,305,237,aws,go,512,eu-central-1
factors,1579185802535138275,349,222,google,go,512,europe-west1
factors,1579185802931007593,749,588.3772373199463,ibm,python,512,eu-de
factors,1579185803744654569,1564,1443.5667991638184,google,python,512,europe-west1
factors,1579185804055189965,1875,1719.989,ibm,node,512,eu-de
factors,1579185804255039555,2074,1944.518804550171,aws,python,512,eu-central-1
factors,1579185805799015188,3613,3439.058,google,node,512,europe-west1
factors,1579185806788794772,4606,4503.706,aws,node,512,eu-central-1
factors,1579185807394582733,206,61,ibm,go,512,eu-de
factors,1579185807410026306,221,154.68550000000002,aws,dotnet,512,eu-central-1
factors,1579185807438331893,247,86.8854,ibm,dotnet,512,eu-de
factors,1579185807470964007,284,216,aws,go,512,eu-central-1
factors,1579185807532170501,343,209,google,go,512,europe-west1
factors,1579185807912874775,727,585.585355758667,ibm,python,512,eu-de
factors,1579185808651359234,1467,1403.6352634429932,google,python,512,europe-west1
factors,1579185809563981941,2379,1731.902,ibm,node,512,eu-de
factors,1579185809564089405,2379,1939.9948120117188,aws,python,512,eu-central-1
factors,1579185810803174244,3612,3449.883,google,node,512,europe-west1
factors,1579185811744162658,4557,4459.638,aws,node,512,eu-central-1
factors,1579185812402603298,215,57,ibm,go,512,eu-de
factors,1579185812429636324,241,166.73170000000002,aws,dotnet,512,eu-central-1
factors,1579185812435407578,244,86.6555,ibm,dotnet,512,eu-de
factors,1579185812469847446,283,211,aws,go,512,eu-central-1
factors,1579185812532596540,344,216,google,go,512,europe-west1
factors,1579185812945373934,759,590.5380249023438,ibm,python,512,eu-de
factors,1579185813879368845,1695,1538.3810997009277,google,python,512,europe-west1
factors,1579185814088648114,1905,1705.027,ibm,node,512,eu-de
factors,1579185814260652411,2075,1956.0818672180176,aws,python,512,eu-central-1
factors,1579185815881504732,3692,3581.324,google,node,512,europe-west1
factors,1579185816860478575,4668,4495.358,aws,node,512,eu-central-1
factors,1579185817399399626,211,59,ibm,go,512,eu-de
factors,1579185817408079477,220,150.7821,aws,dotnet,512,eu-central-1
factors,1579185817433798728,244,86.1139,ibm,dotnet,512,eu-de
factors,1579185817445617858,257,191,google,go,512,europe-west1
factors,1579185817476252063,290,220,aws,go,512,eu-central-1
factors,1579185817916634833,731,591.1669731140137,ibm,python,512,eu-de
factors,1579185818819816878,1635,1505.2330493927002,google,python,512,europe-west1
factors,1579185819384836135,2198,1721.628,ibm,node,512,eu-de
factors,1579185819385017015,2199,1939.2476081848145,aws,python,512,eu-central-1
factors,1579185820974622331,3786,3614.879,google,node,512,europe-west1
factors,1579185821784468416,4598,4499.478,aws,node,512,eu-central-1
factors,1579185822395830842,205,60,ibm,go,512,eu-de
factors,1579185822423985263,233,150.6045,aws,dotnet,512,eu-central-1
factors,1579185822424719260,233,173,google,go,512,europe-west1
factors,1579185822441546507,248,83.6422,ibm,dotnet,512,eu-de
factors,1579185822471055989,281,224,aws,go,512,eu-central-1
factors,1579185822926330830,737,584.8400592803955,ibm,python,512,eu-de
factors,1579185823668733111,1481,1418.4365272521973,google,python,512,europe-west1
factors,1579185824050650255,1864,1671.54,ibm,node,512,eu-de
factors,1579185824261831575,2072,1939.5833015441895,aws,python,512,eu-central-1
factors,1579185825471673884,3280,3116.354,google,node,512,europe-west1
factors,1579185826798771305,4609,4501.244,aws,node,512,eu-central-1
factors,1579185827412625972,219,58,ibm,go,512,eu-de
factors,1579185827732500662,246,174,google,go,512,europe-west1
factors,1579185827733233323,254,84.5785,ibm,dotnet,512,eu-de
factors,1579185827733514373,300,227,aws,go,512,eu-central-1
factors,1579185827734080103,238,155.2442,aws,dotnet,512,eu-central-1
factors,1579185827888705347,699,585.6256484985352,ibm,python,512,eu-de
factors,1579185828771761638,1585,1460.4625701904297,google,python,512,europe-west1
factors,1579185829103736091,1918,1704.589,ibm,node,512,eu-de
factors,1579185829255606409,2068,1931.3709735870361,aws,python,512,eu-central-1
factors,1579185830459241362,3265,3106.915,google,node,512,europe-west1
factors,1579185831781242955,4589,4440.147,aws,node,512,eu-central-1
factors,1579185832429718939,238,154.4812,aws,dotnet,512,eu-central-1
factors,1579185832434526233,244,60,ibm,go,512,eu-de
factors,1579185832464037704,271,82.0674,ibm,dotnet,512,eu-de
factors,1579185832488339743,298,196,aws,go,512,eu-central-1
factors,1579185832542510009,351,221,google,go,512,europe-west1
factors,1579185832936170237,747,586.5869522094727,ibm,python,512,eu-de
factors,1579185833842548184,1656,1526.3631343841553,google,python,512,europe-west1
factors,1579185833999093110,1813,1675.867,ibm,node,512,eu-de
factors,1579185834256061667,2068,1948.1849670410156,aws,python,512,eu-central-1
factors,1579185835560321979,3368,3207.783,google,node,512,europe-west1
factors,1579185836804214376,4615,4510.736,aws,node,512,eu-central-1
factors,1579185837400387519,211,59,ibm,go,512,eu-de
factors,1579185837407644208,217,150.201,aws,dotnet,512,eu-central-1
factors,1579185837464677993,272,87.65050000000001,ibm,dotnet,512,eu-de
factors,1579185837469697212,281,212,aws,go,512,eu-central-1
factors,1579185837568793551,377,253,google,go,512,europe-west1
factors,1579185837916159668,728,587.1295928955078,ibm,python,512,eu-de
factors,1579185838817998206,1628,1423.84672164917,google,python,512,europe-west1
factors,1579185839029737003,1843,1692.844,ibm,node,512,eu-de
factors,1579185839256164937,2068,1944.9279308319092,aws,python,512,eu-central-1
factors,1579185840650643294,3459,3292.747,google,node,512,europe-west1
factors,1579185841745247285,4556,4457.287,aws,node,512,eu-central-1
factors,1579185842390972509,201,59,ibm,go,512,eu-de
factors,1579185842425377328,232,164,google,go,512,europe-west1
factors,1579185842430831394,239,167.2989,aws,dotnet,512,eu-central-1
factors,1579185842436951228,245,81.2445,ibm,dotnet,512,eu-de
factors,1579185842488519859,299,227,aws,go,512,eu-central-1
factors,1579185843205909933,1017,676.3439178466797,ibm,python,512,eu-de
factors,1579185843846080422,1658,1534.1718196868896,google,python,512,europe-west1
factors,1579185844082984099,1896,1705.604,ibm,node,512,eu-de
factors,1579185844599956721,2411,1947.2174644470215,aws,python,512,eu-central-1
factors,1579185845600150887,3408,3237.876,google,node,512,europe-west1
factors,1579185846804450105,4615,4509.021,aws,node,512,eu-central-1
factors,1579185847429138033,227,154.3633,aws,dotnet,512,eu-central-1
factors,1579185847448680033,249,57,ibm,go,512,eu-de
factors,1579185847475996188,277,215,aws,go,512,eu-central-1
factors,1579185847544085958,342,222,google,go,512,europe-west1
factors,1579185847593841009,390,86.4744,ibm,dotnet,512,eu-de
factors,1579185847959174563,763,613.2142543792725,ibm,python,512,eu-de
factors,1579185848842575443,1650,1523.268461227417,google,python,512,europe-west1
factors,1579185849137441500,1945,1745.589,ibm,node,512,eu-de
factors,1579185849258321914,2062,1957.7653408050537,aws,python,512,eu-central-1
factors,1579185850579754333,3377,3227.753,google,node,512,europe-west1
factors,1579185851724257430,4527,4421.692,aws,node,512,eu-central-1
factors,1579185852548064604,291,212,aws,go,512,eu-central-1
factors,1579185852548127605,224,161,google,go,512,europe-west1
factors,1579185852548170577,229,155.019,aws,dotnet,512,eu-central-1
factors,1579185852548205359,252,60,ibm,go,512,eu-de
factors,1579185852548238859,272,83.2048,ibm,dotnet,512,eu-de
factors,1579185853028856245,831,587.7223014831543,ibm,python,512,eu-de
factors,1579185853840667273,1645,1532.0837497711182,google,python,512,europe-west1
factors,1579185854082434467,1889,1693.766,ibm,node,512,eu-de
factors,1579185854279668098,2083,1946.5529918670654,aws,python,512,eu-central-1
factors,1579185855689553428,3486,3323.5,google,node,512,europe-west1
factors,1579185856844191588,4645,4513.676,aws,node,512,eu-central-1
factors,1579185857394447256,199,85.3091,ibm,dotnet,512,eu-de
factors,1579185857450997995,255,166.11110000000002,aws,dotnet,512,eu-central-1
factors,1579185857488233742,295,208,aws,go,512,eu-central-1
factors,1579185857529670928,337,60,ibm,go,512,eu-de
factors,1579185857539241667,345,222,google,go,512,europe-west1
factors,1579185857972163668,781,580.8160305023193,ibm,python,512,eu-de
factors,1579185858660279297,1470,1389.0116214752197,google,python,512,europe-west1
factors,1579185859171568073,1982,1713.284,ibm,node,512,eu-de
factors,1579185859283760212,2093,1953.563928604126,aws,python,512,eu-central-1
factors,1579185860875344601,3390,3263.668,google,node,512,europe-west1
factors,1579185861811202838,4619,4475.735,aws,node,512,eu-central-1
factors,1579185862418848214,222,61,ibm,go,512,eu-de
factors,1579185862429833716,231,158.6167,aws,dotnet,512,eu-central-1
factors,1579185862447728049,249,83.39800000000001,ibm,dotnet,512,eu-de
factors,1579185862490828707,295,228,aws,go,512,eu-central-1
factors,1579185862529684958,332,213,google,go,512,europe-west1
factors,1579185862944148066,749,592.9570198059082,ibm,python,512,eu-de
factors,1579185863831389172,1637,1448.9526748657227,google,python,512,europe-west1
factors,1579185864085653860,1894,1684.691,ibm,node,512,eu-de
factors,1579185864260052444,2066,1950.3052234649658,aws,python,512,eu-central-1
factors,1579185865567795772,3370,3210.536,google,node,512,europe-west1
factors,1579185867270931286,5066,4518.656,aws,node,512,eu-central-1
factors,1579185867488535169,221,60,ibm,go,512,eu-de
factors,1579185867488914463,221,154.5549,aws,dotnet,512,eu-central-1
factors,1579185867520235001,251,86.2243,ibm,dotnet,512,eu-de
factors,1579185867528833553,260,203,google,go,512,europe-west1
factors,1579185867551182744,285,215,aws,go,512,eu-central-1
factors,1579185868005040735,739,583.7991237640381,ibm,python,512,eu-de
factors,1579185868788569798,1524,1446.6404914855957,google,python,512,europe-west1
factors,1579185869208255696,1946,1740.634,ibm,node,512,eu-de
factors,1579185869314724275,2050,1932.5017929077148,aws,python,512,eu-central-1
factors,1579185871063026757,3795,3571.841,google,node,512,europe-west1
factors,1579185871809573832,4544,4440.44,aws,node,512,eu-central-1
factors,1579185872423323765,160,67,ibm,go,512,eu-de
factors,1579185872489733297,225,158.6405,aws,dotnet,512,eu-central-1
factors,1579185872503681825,238,85.9393,ibm,dotnet,512,eu-de
factors,1579185872553768299,290,220,aws,go,512,eu-central-1
factors,1579185872726129542,461,370,google,go,512,europe-west1
factors,1579185872997816229,735,587.3444080352783,ibm,python,512,eu-de
factors,1579185873838921312,1579,1511.6710662841797,google,python,512,europe-west1
factors,1579185874194689285,1936,1725.824,ibm,node,512,eu-de
factors,1579185874335513538,2075,1941.8938159942627,aws,python,512,eu-central-1
factors,1579185875761659652,3496,3283.368,google,node,512,europe-west1
factors,1579185876898736611,4636,4499.191,aws,node,512,eu-central-1
factors,1579185877469235680,206,60,ibm,go,512,eu-de
factors,1579185877487835005,224,150.6613,aws,dotnet,512,eu-central-1
factors,1579185877538391503,273,85.0834,ibm,dotnet,512,eu-de
factors,1579185877554857513,293,220,aws,go,512,eu-central-1
factors,1579185877687331818,423,265,google,go,512,europe-west1
factors,1579185878013784889,753,592.6282405853271,ibm,python,512,eu-de
factors,1579185878950132101,1690,1543.5528755187988,google,python,512,europe-west1
factors,1579185879205706948,1946,1748.642,ibm,node,512,eu-de
factors,1579185879322584530,2062,1937.8910064697266,aws,python,512,eu-central-1
factors,1579185880775007197,3510,3317.908,google,node,512,europe-west1
factors,1579185881799395823,4538,4411.549,aws,node,512,eu-central-1
factors,1579185882438251532,173,59,ibm,go,512,eu-de
factors,1579185882507670987,242,162.8897,aws,dotnet,512,eu-central-1
factors,1579185882546682656,279,84.6829,ibm,dotnet,512,eu-de
factors,1579185882559018051,292,209,google,go,512,europe-west1
factors,1579185882574519098,310,216,aws,go,512,eu-central-1
factors,1579185883017050959,752,594.4836139678955,ibm,python,512,eu-de
factors,1579185884131207503,1827,1628.8542747497559,google,python,512,europe-west1
factors,1579185884214951062,1954,1728.532,ibm,node,512,eu-de
factors,1579185884363501149,2101,1949.3627548217773,aws,python,512,eu-central-1
factors,1579185885770805639,3503,3304.918,google,node,512,europe-west1
factors,1579185886886420816,4620,4511.675,aws,node,512,eu-central-1
factors,1579185887496092947,232,61,ibm,go,512,eu-de
factors,1579185887504635395,240,158.0278,aws,dotnet,512,eu-central-1
factors,1579185887524475525,258,81.57430000000001,ibm,dotnet,512,eu-de
factors,1579185887552863401,289,224,aws,go,512,eu-central-1
factors,1579185887560502278,296,227,google,go,512,europe-west1
factors,1579185888000157092,738,593.0881500244141,ibm,python,512,eu-de
factors,1579185888680049199,1419,1317.9912567138672,google,python,512,europe-west1
factors,1579185889203026709,1942,1716.351,ibm,node,512,eu-de
factors,1579185889335998023,2074,1947.4167823791504,aws,python,512,eu-central-1
factors,1579185890698178225,3432,3239.662,google,node,512,europe-west1
factors,1579185891846581801,4582,4468.071,aws,node,512,eu-central-1
factors,1579185892446652179,180,67,ibm,go,512,eu-de
factors,1579185892509368618,242,146.8673,aws,dotnet,512,eu-central-1
factors,1579185892565361337,297,82.2866,ibm,dotnet,512,eu-de
factors,1579185892588019622,323,235,aws,go,512,eu-central-1
factors,1579185892646926889,379,220,google,go,512,europe-west1
factors,1579185892998001456,733,585.7188701629639,ibm,python,512,eu-de
factors,1579185893913653461,1650,1510.9648704528809,google,python,512,europe-west1
factors,1579185894178607369,1916,1693.392,ibm,node,512,eu-de
factors,1579185894336576710,2073,1932.305097579956,aws,python,512,eu-central-1
factors,1579185895579254753,3312,3122.211,google,node,512,europe-west1
factors,1579185896871175486,4606,4492.427,aws,node,512,eu-central-1
factors,1579185897509921994,242,159.99880000000002,aws,dotnet,512,eu-central-1
factors,1579185897523673369,252,83.07730000000001,ibm,dotnet,512,eu-de
factors,1579185897543680674,273,60,ibm,go,512,eu-de
factors,1579185897543799203,274,192,google,go,512,europe-west1
factors,1579185897603400687,336,228,aws,go,512,eu-central-1
factors,1579185898059413668,794,595.3702926635742,ibm,python,512,eu-de
factors,1579185898937170888,1672,1525.1052379608154,google,python,512,europe-west1
factors,1579185899171615640,1908,1695.705,ibm,node,512,eu-de
factors,1579185899336493987,2070,1954.77294921875,aws,python,512,eu-central-1
factors,1579185900759846983,3490,3301.728,google,node,512,europe-west1
factors,1579185901824454192,4558,4444.084,aws,node,512,eu-central-1
factors,1579185902506839936,237,154.9369,aws,dotnet,512,eu-central-1
factors,1579185902511386082,242,59,ibm,go,512,eu-de
factors,1579185902532387830,261,85.593,ibm,dotnet,512,eu-de
factors,1579185902536522091,266,194,google,go,512,europe-west1
factors,1579185902572853799,304,223,aws,go,512,eu-central-1
factors,1579185903089520932,822,625.9050369262695,ibm,python,512,eu-de
factors,1579185903845663472,1582,1443.3555603027344,google,python,512,europe-west1
factors,1579185904151934843,1889,1776.799,ibm,node,512,eu-de
factors,1579185904358867152,2094,1973.1855392456055,aws,python,512,eu-central-1
factors,1579185905785354409,3514,3392.078,google,node,512,europe-west1
factors,1579185906899104047,4631,4490.303,aws,node,512,eu-central-1
factors,1579185907491161444,219,61,ibm,go,512,eu-de
factors,1579185907511163774,239,166.78490000000002,aws,dotnet,512,eu-central-1
factors,1579185907532274920,253,85.4116,ibm,dotnet,512,eu-de
factors,1579185907551559877,281,224,aws,go,512,eu-central-1
factors,1579185907643746513,372,213,google,go,512,europe-west1
factors,1579185908378668975,899,606.1649322509766,ibm,python,512,eu-de
factors,1579185908756941542,1487,1427.1950721740723,google,python,512,europe-west1
factors,1579185909335656434,2067,1945.8041191101074,aws,python,512,eu-central-1
factors,1579185909771665093,2504,1577.875,ibm,node,512,eu-de
factors,1579185910799131423,3526,3336.496,google,node,512,europe-west1
factors,1579185911844407440,4574,4469.643,aws,node,512,eu-central-1
factors,1579185912507260026,232,156.817,aws,dotnet,512,eu-central-1
factors,1579185912527632891,253,62,ibm,go,512,eu-de
factors,1579185912539790207,263,84.3298,ibm,dotnet,512,eu-de
factors,1579185912572345413,299,224,aws,go,512,eu-central-1
factors,1579185912667807447,390,248,google,go,512,europe-west1
factors,1579185913033432983,761,590.1188850402832,ibm,python,512,eu-de
factors,1579185913959009896,1687,1582.4780464172363,google,python,512,europe-west1
factors,1579185914026883504,1756,1529.505,ibm,node,512,eu-de
factors,1579185914346574793,2069,1960.46781539917,aws,python,512,eu-central-1
factors,1579185916181113980,3904,3426.783,google,node,512,europe-west1
factors,1579185916942535876,4667,4474.257,aws,node,512,eu-central-1
factors,1579185917522934286,248,60,ibm,go,512,eu-de
factors,1579185917525679342,249,175.1996,aws,dotnet,512,eu-central-1
factors,1579185917536145307,257,81.2946,ibm,dotnet,512,eu-de
factors,1579185917574836397,298,225,google,go,512,europe-west1
factors,1579185917588353310,314,235,aws,go,512,eu-central-1
factors,1579185918042939952,771,585.5627059936523,ibm,python,512,eu-de
factors,1579185918629647421,1359,1284.5327854156494,google,python,512,europe-west1
factors,1579185918991016029,1722,1548.183,ibm,node,512,eu-de
factors,1579185919339107927,2069,1940.4308795928955,aws,python,512,eu-central-1
factors,1579185921096180215,3819,3625.1,google,node,512,europe-west1
factors,1579185921843554952,4569,4442.66,aws,node,512,eu-central-1
factors,1579185922472403831,198,58,ibm,go,512,eu-de
factors,1579185922507681243,234,162.7516,aws,dotnet,512,eu-central-1
factors,1579185922520285227,244,84.6299,ibm,dotnet,512,eu-de
factors,1579185922572169263,299,224,aws,go,512,eu-central-1
factors,1579185922719364330,445,297,google,go,512,europe-west1
factors,1579185923027045038,755,597.2561836242676,ibm,python,512,eu-de
factors,1579185923983630893,1714,1538.598,ibm,node,512,eu-de
factors,1579185924018653923,1748,1610.2633476257324,google,python,512,europe-west1
factors,1579185924338775560,2068,1932.5737953186035,aws,python,512,eu-central-1
factors,1579185925792483978,3517,3319.877,google,node,512,europe-west1
factors,1579185926843707221,4571,4455.889,aws,node,512,eu-central-1
factors,1579185927608352460,267,58,ibm,go,512,eu-de
factors,1579185927610172267,268,166.79500000000002,aws,dotnet,512,eu-central-1
factors,1579185927651680032,310,219,aws,go,512,eu-central-1
factors,1579185927654146161,310,82.2547,ibm,dotnet,512,eu-de
factors,1579185927742097259,399,296,google,go,512,europe-west1
factors,1579185928106363114,766,584.7883224487305,ibm,python,512,eu-de
factors,1579185929049698392,1712,1525.079,ibm,node,512,eu-de
factors,1579185929059994375,1718,1525.796890258789,google,python,512,europe-west1
factors,1579185929437406920,2097,1946.5360641479492,aws,python,512,eu-central-1
factors,1579185930812357321,3468,3313.763,google,node,512,europe-west1
factors,1579185931957709138,4606,4491.404,aws,node,512,eu-central-1
factors,1579185932498768929,221,64,ibm,go,512,eu-de
factors,1579185932531214388,248,85.19720000000001,ibm,dotnet,512,eu-de
factors,1579185932531422284,253,168.74450000000002,aws,dotnet,512,eu-central-1
factors,1579185932590286009,312,232,aws,go,512,eu-central-1
factors,1579185932729972645,450,360,google,go,512,europe-west1
factors,1579185933041407325,766,583.5440158843994,ibm,python,512,eu-de
factors,1579185933963052349,1689,1489.8390769958496,google,python,512,europe-west1
