name,time,ms,provider,region
latency,1579032002819387226,234,aws,me-south-1
latency,1579032003009615991,523,aws,me-south-1
latency,1579032003074198307,247,aws,me-south-1
latency,1579032003218877146,515,aws,me-south-1
latency,1579032003219386921,530,aws,me-south-1
latency,1579032003425385726,243,aws,me-south-1
latency,1579032003538789593,750,aws,ap-east-1
latency,1579032003795327137,680,aws,ap-east-1
latency,1579032003996283111,757,aws,ap-east-1
latency,1579032004006075706,686,aws,ap-east-1
latency,1579032004016233201,297,aws,ap-east-1
latency,1579032004081397878,776,aws,ap-east-1
latency,1579032004216663228,705,aws,ap-east-1
latency,1579032004257355137,682,aws,ap-east-1
latency,1579032004413430677,692,aws,ap-east-1
latency,1579032004596985258,671,aws,ap-east-1
latency,1579032004618297181,578,azure,eastus
latency,1579032004847188181,551,azure,eastus
latency,1579032004940515132,357,azure,eastus
latency,1579032005011880147,494,azure,eastus
latency,1579032005042033156,534,azure,eastus
latency,1579032005055022008,557,azure,eastus
latency,1579032005085756977,368,azure,eastus
latency,1579032005263893718,505,azure,eastus
latency,1579032005296761400,383,azure,eastus
latency,1579032005588450063,490,azure,eastus
latency,1579032005700972550,582,azure,eastus2
latency,1579032005856637806,509,azure,eastus2
latency,1579032005953347487,512,azure,eastus2
latency,1579032006009989744,497,azure,eastus2
latency,1579032006045536641,502,azure,eastus2
latency,1579032006054547504,497,azure,eastus2
latency,1579032006065230282,478,azure,eastus2
latency,1579032006265039358,500,azure,eastus2
latency,1579032006284753973,488,azure,eastus2
latency,1579032006520538848,317,azure,uksouth
latency,1579032006539089406,181,azure,uksouth
latency,1579032006584343520,494,azure,eastus2
latency,1579032006675546159,221,azure,uksouth
latency,1579032006714087183,148,azure,uksouth
latency,1579032006725462619,213,azure,uksouth
latency,1579032006773567406,217,azure,uksouth
latency,1579032006773960270,227,azure,uksouth
latency,1579032006982671804,217,azure,uksouth
latency,1579032006995275235,209,azure,uksouth
latency,1579032007264676867,179,azure,uksouth
latency,1579032008286664502,1263,ibm,jp-tok
latency,1579032008329046449,1289,ibm,jp-tok
latency,1579032008357592159,1182,ibm,jp-tok
latency,1579032008505986548,1292,ibm,jp-tok
latency,1579032008514001241,1286,ibm,jp-tok
latency,1579032008514159249,1239,ibm,jp-tok
latency,1579032008527915740,1254,ibm,jp-tok
latency,1579032008733554047,1234,ibm,jp-tok
latency,1579032008745034090,1257,ibm,jp-tok
latency,1579032009036297487,233,ibm,eu-de
latency,1579032009036411126,1251,ibm,jp-tok
latency,1579032009043487242,205,ibm,eu-de
latency,1579032009058992870,199,ibm,eu-de
latency,1579032009197117897,189,ibm,eu-de
latency,1579032009205929023,191,ibm,eu-de
latency,1579032009221220609,205,ibm,eu-de
latency,1579032009444010318,415,ibm,eu-de
latency,1579032009464828868,228,ibm,eu-de
latency,1579032009484140591,238,ibm,eu-de
latency,1579032009729059436,206,ibm,eu-de
latency,1579032009772175933,213,google,us-central1
latency,1579032009807184663,285,google,us-central1
latency,1579032009845956476,309,google,us-central1
latency,1579032009892793827,195,google,us-central1
latency,1579032009929216217,208,google,us-central1
latency,1579032010209289390,318,google,us-central1
latency,1579032010209297948,197,google,us-central1
latency,1579032010209311672,190,google,us-central1
latency,1579032010246722541,280,google,us-central1
latency,1579032010542928927,311,google,us-central1
latency,1579032010701577268,428,aws,us-east-2
latency,1579032010716805059,409,aws,us-east-2
latency,1579032010783974902,436,aws,us-east-2
latency,1579032010805706192,411,aws,us-east-2
latency,1579032010827414185,397,aws,us-east-2
latency,1579032010865611296,182,aws,us-east-2
latency,1579032010932640040,398,aws,us-east-2
latency,1579032010936723296,190,aws,us-east-2
latency,1579032011035370222,395,aws,us-east-2
latency,1579032011228269837,184,aws,us-east-2
latency,1579032011554767712,351,ibm,eu-gb
latency,1579032011564612905,258,ibm,eu-gb
latency,1579032011585663397,218,ibm,eu-gb
latency,1579032011585807151,300,ibm,eu-gb
latency,1579032011600404553,382,ibm,eu-gb
latency,1579032011620969957,195,ibm,eu-gb
latency,1579032011629959119,193,ibm,eu-gb
latency,1579032011771036723,235,ibm,eu-gb
latency,1579032011957101557,227,ibm,eu-gb
latency,1579032012223090553,895,ibm,eu-gb
latency,1579032012283997540,228,google,us-east1
latency,1579032012330292462,242,google,us-east1
latency,1579032012330435073,243,google,us-east1
latency,1579032012342210079,194,google,us-east1
latency,1579032012455469453,184,google,us-east1
latency,1579032012922343197,856,google,us-east1
latency,1579032012931726044,208,google,us-east1
latency,1579032012941196615,840,google,us-east1
latency,1579032013028179682,906,google,us-east1
latency,1579032013186994087,401,aws,us-east-1
latency,1579032013223735791,393,aws,us-east-1
latency,1579032013253663725,411,aws,us-east-1
latency,1579032013312563290,482,aws,us-east-1
latency,1579032013323501387,865,google,us-east1
latency,1579032013381682759,425,aws,us-east-1
latency,1579032013641015821,199,aws,us-east-1
latency,1579032013721532222,192,aws,us-east-1
latency,1579032013845290447,398,aws,us-east-1
latency,1579032013845463669,410,aws,us-east-1
latency,1579032014214288613,390,aws,us-east-1
latency,1579032014569334235,844,azure,eastasia
latency,1579032014576646978,889,azure,eastasia
latency,1579032014597332884,843,azure,eastasia
latency,1579032014660144827,846,azure,eastasia
latency,1579032014704070339,821,azure,eastasia
latency,1579032014961830522,818,azure,eastasia
latency,1579032015049688211,827,azure,eastasia
latency,1579032015186777907,851,azure,eastasia
latency,1579032015186810793,852,azure,eastasia
latency,1579032015342507324,625,azure,eastasia
latency,1579032015832550764,762,ibm,us-south
latency,1579032016095664430,998,ibm,us-south
latency,1579032016227670923,1150,ibm,us-south
latency,1579032016237481732,1032,ibm,us-south
latency,1579032016237817430,1076,ibm,us-south
latency,1579032016461707370,775,ibm,us-south
latency,1579032016650595812,1188,ibm,us-south
latency,1579032016678047605,991,ibm,us-south
latency,1579032016688027374,845,ibm,us-south
latency,1579032016688118958,1135,ibm,us-south
latency,1579032016788510872,191,google,us-east4
latency,1579032016912600621,173,google,us-east4
latency,1579032017078972683,744,google,us-east4
latency,1579032017349200787,161,google,us-east4
latency,1579032017379772406,190,google,us-east4
latency,1579032017459240433,730,google,us-east4
latency,1579032017481637323,742,google,us-east4
latency,1579032017885777137,596,aws,us-west-1
latency,1579032017885777143,733,google,us-east4
latency,1579032017913466049,949,google,us-east4
latency,1579032017930132948,751,google,us-east4
latency,1579032017989032668,573,aws,us-west-1
latency,1579032018091571298,241,aws,us-west-1
latency,1579032018144672255,565,aws,us-west-1
latency,1579032018209864310,249,aws,us-west-1
latency,1579032018466123916,585,aws,us-west-1
latency,1579032018568293389,584,aws,us-west-1
latency,1579032018660881432,274,aws,us-west-1
latency,1579032018941207418,556,ibm,us-east
latency,1579032018984829821,570,aws,us-west-1
latency,1579032018998121456,566,aws,us-west-1
latency,1579032018998226806,506,ibm,us-east
latency,1579032019132704943,539,ibm,us-east
latency,1579032019186488881,542,ibm,us-east
latency,1579032019199801492,489,ibm,us-east
latency,1579032019486924706,519,ibm,us-east
latency,1579032019598933113,532,ibm,us-east
latency,1579032019630030847,468,ibm,us-east
latency,1579032019667766573,224,google,europe-west1
latency,1579032019691738009,194,google,europe-west1
latency,1579032019779329490,145,google,europe-west1
latency,1579032019817656016,130,google,europe-west1
latency,1579032019860126950,159,google,europe-west1
latency,1579032020015775276,515,ibm,us-east
latency,1579032020016009874,528,ibm,us-east
latency,1579032020091082797,104,google,europe-west1
latency,1579032020246223464,145,google,europe-west1
latency,1579032020268521955,136,google,europe-west1
latency,1579032020484778431,315,aws,us-west-2
latency,1579032020555965482,276,aws,us-west-2
latency,1579032020645428247,284,aws,us-west-2
latency,1579032020742668052,226,google,europe-west1
latency,1579032020757453554,242,google,europe-west1
latency,1579032020825653054,632,aws,us-west-2
latency,1579032020862747018,269,aws,us-west-2
latency,1579032020954479162,635,aws,us-west-2
latency,1579032021357630256,610,aws,us-west-2
latency,1579032021418404702,649,aws,us-west-2
latency,1579032021428989003,443,aws,ap-south-1
latency,1579032021472334613,415,aws,ap-south-1
latency,1579032021521149244,276,aws,us-west-2
latency,1579032021533860802,275,aws,us-west-2
latency,1579032021559820366,196,aws,ap-south-1
latency,1579032021636167230,489,aws,ap-south-1
latency,1579032021720761711,393,aws,ap-south-1
latency,1579032021854010066,398,aws,ap-south-1
latency,1579032022069583766,200,aws,ap-south-1
latency,1579032022127394682,208,aws,ap-south-1
latency,1579032022252596829,201,aws,ap-south-1
latency,1579032022252745288,279,google,europe-west2
latency,1579032022252800934,216,aws,ap-south-1
latency,1579032022346719640,208,google,europe-west2
latency,1579032022397302983,301,google,europe-west2
latency,1579032022448282572,227,google,europe-west2
latency,1579032022476482214,121,google,europe-west2
latency,1579032022660892794,101,google,europe-west2
latency,1579032022754350287,122,google,europe-west2
latency,1579032022847729157,122,google,europe-west2
latency,1579032022991012829,210,google,europe-west2
latency,1579032023083541148,329,azure,northeurope
latency,1579032023097547392,250,azure,northeurope
latency,1579032023132975410,269,azure,northeurope
latency,1579032023225191829,271,azure,northeurope
latency,1579032023281108133,291,azure,northeurope
latency,1579032023402577095,239,azure,northeurope
latency,1579032023509708240,255,azure,northeurope
latency,1579032023612268762,248,azure,northeurope
latency,1579032023711803943,249,azure,northeurope
latency,1579032024647809673,2718,google,europe-west2
latency,1579032025621620959,200,azure,northeurope
latency,1579032025697191387,2114,google,asia-east2
latency,1579032025798704092,2199,google,asia-east2
latency,1579032025818586601,2180,google,asia-east2
latency,1579032025898557944,2171,google,asia-east2
latency,1579032025912729206,2145,google,asia-east2
latency,1579032025998414530,2095,google,asia-east2
latency,1579032026021143807,2010,google,asia-east2
latency,1579032026117247024,2018,google,asia-east2
latency,1579032026235908882,2023,google,asia-east2
latency,1579032027101262495,904,aws,ap-northeast-2
latency,1579032027201617337,903,aws,ap-northeast-2
latency,1579032027212412330,892,aws,ap-northeast-2
latency,1579032027281130765,881,aws,ap-northeast-2
latency,1579032027321319420,906,aws,ap-northeast-2
latency,1579032027378468649,879,aws,ap-northeast-2
latency,1579032027410410670,888,aws,ap-northeast-2
latency,1579032027509693668,890,aws,ap-northeast-2
latency,1579032027631654492,889,aws,ap-northeast-2
latency,1579032028113939804,1990,google,asia-east2
latency,1579032028287104457,685,azure,southcentralus
latency,1579032028350931668,648,azure,southcentralus
latency,1579032028371902966,659,azure,southcentralus
latency,1579032028388970979,605,azure,southcentralus
latency,1579032028415291018,593,azure,southcentralus
latency,1579032028543451096,632,azure,southcentralus
latency,1579032028578113186,698,azure,southcentralus
latency,1579032028629970196,619,azure,southcentralus
latency,1579032028746724077,614,azure,southcentralus
latency,1579032028987301922,372,aws,ap-northeast-2
latency,1579032029390989040,602,aws,ap-southeast-1
latency,1579032029433452363,580,aws,ap-southeast-1
latency,1579032029477159931,603,aws,ap-southeast-1
latency,1579032029489979218,599,aws,ap-southeast-1
latency,1579032029535904174,618,aws,ap-southeast-1
latency,1579032029636748980,592,aws,ap-southeast-1
latency,1579032029678910308,599,aws,ap-southeast-1
latency,1579032029725838707,594,aws,ap-southeast-1
latency,1579032029851933008,601,aws,ap-southeast-1
latency,1579032030127939812,638,azure,southcentralus
latency,1579032030312978052,322,google,asia-northeast1
latency,1579032030452535126,315,google,asia-northeast1
latency,1579032030506839683,326,google,asia-northeast1
latency,1579032030535391747,308,google,asia-northeast1
latency,1579032030870545061,242,aws,ap-southeast-1
latency,1579032031453789847,1475,google,asia-northeast1
latency,1579032031601089632,1708,google,asia-northeast1
latency,1579032031644713123,830,azure,southeastasia
latency,1579032031711031631,757,azure,southeastasia
latency,1579032031759721146,386,google,asia-northeast1
latency,1579032031759878241,1825,google,asia-northeast1
latency,1579032031771039012,734,azure,southeastasia
latency,1579032031771045025,1733,google,asia-northeast1
latency,1579032031781864078,773,azure,southeastasia
latency,1579032032161888399,1810,google,asia-northeast1
latency,1579032032714504739,759,azure,southeastasia
latency,1579032032846053256,736,azure,southeastasia
latency,1579032033012007900,749,azure,southeastasia
latency,1579032033044305049,784,azure,southeastasia
latency,1579032033056916711,785,azure,southeastasia
latency,1579032033147338126,1001,aws,ap-southeast-2
latency,1579032033224807105,1001,aws,ap-southeast-2
latency,1579032033313421636,1044,aws,ap-southeast-2
latency,1579032033313447614,1028,aws,ap-southeast-2
latency,1579032033417347471,741,azure,southeastasia
latency,1579032033941903462,397,aws,ap-southeast-2
latency,1579032033951791627,396,aws,ap-southeast-2
latency,1579032034208793265,994,aws,ap-southeast-2
latency,1579032034325828368,977,aws,ap-southeast-2
latency,1579032034360991777,449,aws,ap-southeast-2
latency,1579032034512161620,857,aws,ap-northeast-1
latency,1579032034518680074,1006,aws,ap-southeast-2
latency,1579032034563876788,847,aws,ap-northeast-1
latency,1579032034633772081,820,aws,ap-northeast-1
latency,1579032034646649847,832,aws,ap-northeast-1
latency,1579032035217890863,357,aws,ap-northeast-1
latency,1579032035234405190,221,azure,westeurope
latency,1579032035266333543,822,aws,ap-northeast-1
latency,1579032035276301676,211,azure,westeurope
latency,1579032035296238645,844,aws,ap-northeast-1
latency,1579032035333861890,197,azure,westeurope
latency,1579032035344190854,196,azure,westeurope
latency,1579032035533233385,823,aws,ap-northeast-1
latency,1579032035653220762,827,aws,ap-northeast-1
latency,1579032035845521173,824,aws,ap-northeast-1
latency,1579032035941576470,222,azure,westeurope
latency,1579032035965654422,198,azure,westeurope
latency,1579032035976843773,179,azure,westeurope
latency,1579032036180138503,445,aws,ca-central-1
latency,1579032036224262132,446,aws,ca-central-1
latency,1579032036246507367,411,aws,ca-central-1
latency,1579032036271383677,236,azure,westeurope
latency,1579032036281791331,436,aws,ca-central-1
latency,1579032036377589298,223,azure,westeurope
latency,1579032036530883860,185,azure,westeurope
latency,1579032036643685297,200,aws,ca-central-1
latency,1579032036682746031,203,aws,ca-central-1
latency,1579032036695341606,228,aws,ca-central-1
latency,1579032036813963009,132,aws,eu-central-1
latency,1579032036827537360,102,aws,eu-central-1
latency,1579032036868575931,121,aws,eu-central-1
latency,1579032036896934835,114,aws,eu-central-1
latency,1579032036990122068,218,aws,ca-central-1
latency,1579032037238275094,206,aws,ca-central-1
latency,1579032037287041758,105,aws,eu-central-1
latency,1579032037287509590,143,aws,eu-central-1
latency,1579032037312320078,110,aws,eu-central-1
latency,1579032037314081898,435,aws,ca-central-1
latency,1579032037485178062,171,aws,eu-west-1
latency,1579032037550022756,221,aws,eu-west-1
latency,1579032037586325306,216,aws,eu-west-1
latency,1579032037614506846,123,aws,eu-central-1
latency,1579032037629435124,232,aws,eu-west-1
latency,1579032037837584867,98,aws,eu-central-1
latency,1579032037921309121,108,aws,eu-central-1
latency,1579032037934243252,126,aws,eu-west-1
latency,1579032037987928915,199,aws,eu-west-1
latency,1579032038001975198,215,aws,eu-west-1
latency,1579032038248880246,133,aws,eu-west-1
latency,1579032038531772484,194,aws,eu-west-1
latency,1579032038552991008,119,aws,eu-west-1
latency,1579032038808919440,821,azure,westus2
latency,1579032038808935612,757,azure,westus2
latency,1579032038838642436,752,azure,westus2
latency,1579032038888281604,758,azure,westus2
latency,1579032039156315573,721,azure,westus2
latency,1579032039207366419,719,azure,westus2
latency,1579032039240978923,737,azure,westus2
latency,1579032039477793222,721,azure,westus2
latency,1579032039515590192,198,aws,eu-west-2
latency,1579032039517529351,207,aws,eu-west-2
latency,1579032039533825707,194,aws,eu-west-2
latency,1579032039569781144,180,aws,eu-west-2
latency,1579032039767092913,734,azure,westus2
latency,1579032039778759914,121,aws,eu-west-2
latency,1579032039816648753,750,azure,westus2
latency,1579032039888841959,181,aws,eu-west-2
latency,1579032039917141951,174,aws,eu-west-2
latency,1579032040158537676,180,aws,eu-west-2
latency,1579032040202258315,185,aws,eu-west-3
latency,1579032040214964907,199,aws,eu-west-3
latency,1579032040227599929,192,aws,eu-west-3
latency,1579032040227607503,156,aws,eu-west-3
latency,1579032040385903481,111,aws,eu-west-2
latency,1579032040405533514,126,aws,eu-west-3
latency,1579032040427708664,113,aws,eu-west-2
latency,1579032040515610659,125,aws,eu-west-3
latency,1579032040590477275,169,aws,eu-west-3
latency,1579032040780052040,120,aws,eu-west-3
latency,1579032040902859440,200,aws,eu-north-1
latency,1579032040915389895,184,aws,eu-north-1
latency,1579032040915394843,199,aws,eu-north-1
latency,1579032040942353878,210,aws,eu-north-1
latency,1579032041017432713,128,aws,eu-west-3
latency,1579032041045550456,116,aws,eu-west-3
latency,1579032041061510146,156,aws,eu-north-1
latency,1579032041156355538,139,aws,eu-north-1
latency,1579032041297335210,206,aws,eu-north-1
latency,1579032041395626329,114,aws,eu-north-1
latency,1579032041721981407,204,aws,eu-north-1
latency,1579032041732634046,186,aws,eu-north-1
latency,1579032042207642365,804,aws,sa-east-1
latency,1579032042216977713,802,aws,sa-east-1
latency,1579032042249759630,795,aws,sa-east-1
latency,1579032042249827168,821,aws,sa-east-1
latency,1579032042315340288,753,aws,sa-east-1
latency,1579032042451393270,792,aws,sa-east-1
latency,1579032042537189901,739,aws,sa-east-1
latency,1579032042631747685,735,aws,sa-east-1
latency,1579032042963615804,741,aws,sa-east-1
latency,1579032043001695310,762,aws,sa-east-1
latency,1579032043254076917,535,aws,me-south-1
latency,1579032043266399357,556,aws,me-south-1
latency,1579032043285963681,549,aws,me-south-1
latency,1579032043296765505,559,aws,me-south-1
latency,1579032043339366260,521,aws,me-south-1
latency,1579032043491096111,539,aws,me-south-1
latency,1579032043597728581,559,aws,me-south-1
latency,1579032043656464022,523,aws,me-south-1
latency,1579032043706209420,242,aws,me-south-1
latency,1579032043748675205,253,aws,me-south-1
latency,1579032044492398960,737,aws,ap-east-1
latency,1579032044500261975,733,aws,ap-east-1
latency,1579032044516819573,731,aws,ap-east-1
latency,1579032044531951876,692,aws,ap-east-1
latency,1579032044539887816,743,aws,ap-east-1
latency,1579032044660991639,669,aws,ap-east-1
latency,1579032044774571717,676,aws,ap-east-1
latency,1579032044822915258,666,aws,ap-east-1
latency,1579032044874474976,667,aws,ap-east-1
latency,1579032044911972712,662,aws,ap-east-1
latency,1579032045618431800,625,azure,eastus
latency,1579032045634906088,617,azure,eastus
latency,1579032045664712359,622,azure,eastus
latency,1579032045664830767,664,azure,eastus
latency,1579032045677261814,644,azure,eastus
latency,1579032045686122477,523,azure,eastus
latency,1579032045751211594,476,azure,eastus
latency,1579032045797206011,473,azure,eastus
latency,1579032045837548477,461,azure,eastus
latency,1579032045886808002,473,azure,eastus
latency,1579032046691272092,571,azure,eastus2
latency,1579032046719352022,555,azure,eastus2
latency,1579032046729508363,563,azure,eastus2
latency,1579032046740329088,553,azure,eastus2
latency,1579032046751874871,573,azure,eastus2
latency,1579032046752421699,614,azure,eastus2
latency,1579032046782529769,484,azure,eastus2
latency,1579032046828930804,486,azure,eastus2
latency,1579032046866828678,479,azure,eastus2
latency,1579032047499548659,261,azure,uksouth
latency,1579032047499699573,299,azure,uksouth
latency,1579032047516175889,263,azure,uksouth
latency,1579032047533962317,293,azure,uksouth
latency,1579032047558271925,190,azure,uksouth
latency,1579032047558412606,304,azure,uksouth
latency,1579032047566535970,242,azure,uksouth
latency,1579032047575185536,354,azure,uksouth
latency,1579032047585275294,300,azure,uksouth
latency,1579032048931815561,2679,azure,eastus2
latency,1579032049297313765,1296,ibm,jp-tok
latency,1579032049321027164,1319,ibm,jp-tok
latency,1579032049331975612,1273,ibm,jp-tok
latency,1579032049332307421,1297,ibm,jp-tok
latency,1579032049332445719,1245,ibm,jp-tok
latency,1579032049354275903,1288,ibm,jp-tok
latency,1579032049365743787,1306,ibm,jp-tok
latency,1579032049376343176,1359,ibm,jp-tok
latency,1579032049400243424,1324,ibm,jp-tok
latency,1579032049605413939,171,azure,uksouth
latency,1579032050055584131,257,ibm,eu-de
latency,1579032050071743929,240,ibm,eu-de
latency,1579032050086328087,186,ibm,eu-de
latency,1579032050101936083,270,ibm,eu-de
latency,1579032050124513715,257,ibm,eu-de
latency,1579032050146426475,314,ibm,eu-de
latency,1579032050155039700,300,ibm,eu-de
latency,1579032050208564499,359,ibm,eu-de
latency,1579032050223256934,317,ibm,eu-de
latency,1579032050522001755,416,ibm,jp-tok
latency,1579032050815896105,191,google,us-central1
latency,1579032050824329176,252,google,us-central1
latency,1579032050832824887,245,google,us-central1
latency,1579032050832864123,229,google,us-central1
latency,1579032050841071329,280,google,us-central1
latency,1579032050841077974,192,google,us-central1
latency,1579032050868533044,188,google,us-central1
latency,1579032050881058492,186,google,us-central1
latency,1579032050924773064,268,google,us-central1
latency,1579032051159734980,136,ibm,eu-de
latency,1579032051726681837,409,aws,us-east-2
latency,1579032051747709217,422,aws,us-east-2
latency,1579032051766176704,433,aws,us-east-2
latency,1579032051778740512,444,aws,us-east-2
latency,1579032051789032639,448,aws,us-east-2
latency,1579032051798620802,429,aws,us-east-2
latency,1579032051830785502,405,aws,us-east-2
latency,1579032051853977364,192,google,us-central1
latency,1579032052014834403,674,aws,us-east-2
latency,1579032052025418449,643,aws,us-east-2
latency,1579032052453320530,225,ibm,eu-gb
latency,1579032052473567336,213,ibm,eu-gb
latency,1579032052478181608,199,ibm,eu-gb
latency,1579032052505646236,238,ibm,eu-gb
latency,1579032052523771196,190,ibm,eu-gb
latency,1579032052523898504,222,ibm,eu-gb
latency,1579032052523992720,234,ibm,eu-gb
latency,1579032052550171397,195,aws,us-east-2
latency,1579032052660378422,143,ibm,eu-gb
latency,1579032052775952382,250,ibm,eu-gb
latency,1579032053210794031,160,ibm,eu-gb
latency,1579032053227085785,246,google,us-east1
latency,1579032053227378327,272,google,us-east1
latency,1579032053235305792,211,google,us-east1
latency,1579032053461206418,183,google,us-east1
latency,1579032053828246610,821,google,us-east1
latency,1579032053836530894,813,google,us-east1
latency,1579032053915430219,951,google,us-east1
latency,1579032053927268043,903,google,us-east1
latency,1579032053927290782,195,aws,us-east-1
latency,1579032053927452085,214,google,us-east1
latency,1579032053944688458,213,aws,us-east-1
latency,1579032053974460217,813,google,us-east1
latency,1579032054125324413,389,aws,us-east-1
latency,1579032054359040444,388,aws,us-east-1
latency,1579032054724365291,389,aws,us-east-1
latency,1579032054733264486,397,aws,us-east-1
latency,1579032054834452513,407,aws,us-east-1
latency,1579032054897185941,421,aws,us-east-1
latency,1579032054917063913,501,aws,us-east-1
latency,1579032054966673424,538,aws,us-east-1
latency,1579032055336937206,910,azure,eastasia
latency,1579032055364599658,918,azure,eastasia
latency,1579032055458988985,829,azure,eastasia
latency,1579032055687387059,836,azure,eastasia
latency,1579032056003786764,606,azure,eastasia
latency,1579032056053265835,828,azure,eastasia
latency,1579032056076740997,842,azure,eastasia
latency,1579032056157168177,822,azure,eastasia
latency,1579032056243205382,824,azure,eastasia
latency,1579032056281997306,813,azure,eastasia
latency,1579032056528796313,691,ibm,us-south
latency,1579032056528982400,661,ibm,us-south
latency,1579032056671100855,712,ibm,us-south
latency,1579032056828686079,251,ibm,us-south
latency,1579032056970888655,782,ibm,us-south
latency,1579032057006189895,224,ibm,us-south
latency,1579032057126092157,616,ibm,us-south
latency,1579032057165446165,611,ibm,us-south
latency,1579032057368857267,710,ibm,us-south
latency,1579032057381631267,209,google,us-east4
latency,1579032057393277866,649,ibm,us-south
latency,1579032057580458573,250,google,us-east4
latency,1579032057651942337,180,google,us-east4
latency,1579032057780309202,751,google,us-east4
latency,1579032057793935225,167,google,us-east4
latency,1579032057794123603,764,google,us-east4
latency,1579032057829029361,163,google,us-east4
latency,1579032058044663947,175,google,us-east4
latency,1579032058079042476,185,google,us-east4
latency,1579032058143023801,632,google,us-east4
latency,1579032058502764882,619,aws,us-west-1
latency,1579032058675722179,586,aws,us-west-1
latency,1579032058746952042,594,aws,us-west-1
latency,1579032058853945442,573,aws,us-west-1
latency,1579032058866366664,572,aws,us-west-1
latency,1579032058893661916,598,aws,us-west-1
latency,1579032058907461240,261,aws,us-west-1
latency,1579032058907758232,577,aws,us-west-1
latency,1579032059107121116,561,aws,us-west-1
latency,1579032059129658120,550,aws,us-west-1
latency,1579032059531796751,527,ibm,us-east
latency,1579032059747301934,498,ibm,us-east
latency,1579032059756946115,580,ibm,us-east
latency,1579032059853238122,498,ibm,us-east
latency,1579032059863556307,495,ibm,us-east
latency,1579032059873146632,477,ibm,us-east
latency,1579032059883387665,474,ibm,us-east
latency,1579032059901547543,484,ibm,us-east
latency,1579032060089181767,481,ibm,us-east
latency,1579032060110207519,480,ibm,us-east
latency,1579032060272619010,228,google,europe-west1
latency,1579032060345382308,97,google,europe-west1
latency,1579032060379839285,114,google,europe-west1
latency,1579032060449008037,96,google,europe-west1
latency,1579032060462870325,98,google,europe-west1
latency,1579032060488975665,115,google,europe-west1
latency,1579032060546789443,162,google,europe-west1
latency,1579032060562383699,167,google,europe-west1
latency,1579032060736111516,145,google,europe-west1
latency,1579032060749856373,139,google,europe-west1
latency,1579032061268873987,304,aws,us-west-2
latency,1579032061425153973,663,aws,us-west-2
latency,1579032061468681768,623,aws,us-west-2
latency,1579032061518520517,644,aws,us-west-2
latency,1579032061577511388,622,aws,us-west-2
latency,1579032061627741539,637,aws,us-west-2
latency,1579032061665869246,616,aws,us-west-2
latency,1579032061690183990,625,aws,us-west-2
latency,1579032061852677847,616,aws,us-west-2
latency,1579032061874274999,624,aws,us-west-2
latency,1579032062197861008,428,aws,ap-south-1
latency,1579032062324455611,398,aws,ap-south-1
latency,1579032062355180420,188,aws,ap-south-1
latency,1579032062387400050,417,aws,ap-south-1
latency,1579032062481074929,399,aws,ap-south-1
latency,1579032062503937338,483,aws,ap-south-1
latency,1579032062534605819,401,aws,ap-south-1
latency,1579032062570750836,216,aws,ap-south-1
latency,1579032062585570889,210,aws,ap-south-1
latency,1579032062608845575,416,aws,ap-south-1
latency,1579032062855923300,155,google,europe-west2
latency,1579032062949195424,93,google,europe-west2
latency,1579032063036724095,209,google,europe-west2
latency,1579032063073834921,91,google,europe-west2
latency,1579032063090075766,201,google,europe-west2
latency,1579032063119575956,85,google,europe-west2
latency,1579032063177185793,104,google,europe-west2
latency,1579032063211531216,101,google,europe-west2
latency,1579032063211632256,205,google,europe-west2
latency,1579032063292748433,206,google,europe-west2
latency,1579032063658582459,303,azure,northeurope
latency,1579032063697664628,246,azure,northeurope
latency,1579032063772780490,234,azure,northeurope
latency,1579032063807208046,232,azure,northeurope
latency,1579032063846268506,254,azure,northeurope
latency,1579032063855409121,234,azure,northeurope
latency,1579032063870879837,193,azure,northeurope
latency,1579032063923814157,211,azure,northeurope
latency,1579032063959648681,247,azure,northeurope
latency,1579032064050252758,256,azure,northeurope
latency,1579032064597500163,398,google,asia-east2
latency,1579032064699764730,391,google,asia-east2
latency,1579032066077503648,876,aws,ap-northeast-2
latency,1579032066137733832,1036,aws,ap-northeast-2
latency,1579032066196771188,2036,google,asia-east2
latency,1579032066289403945,2016,google,asia-east2
latency,1579032066362397314,1991,google,asia-east2
latency,1579032066374832111,2027,google,asia-east2
latency,1579032066399065665,2042,google,asia-east2
latency,1579032066434045293,2009,google,asia-east2
latency,1579032066502693854,2041,google,asia-east2
latency,1579032066598406016,2047,google,asia-east2
latency,1579032067143194715,353,aws,ap-northeast-2
latency,1579032067250320514,668,azure,southcentralus
latency,1579032067287180140,648,azure,southcentralus
latency,1579032067594280762,897,aws,ap-northeast-2
latency,1579032067745639001,880,aws,ap-northeast-2
latency,1579032067767884779,892,aws,ap-northeast-2
latency,1579032067804730725,904,aws,ap-northeast-2
latency,1579032067833593840,891,aws,ap-northeast-2
latency,1579032067886347483,882,aws,ap-northeast-2
latency,1579032067980914349,880,aws,ap-northeast-2
latency,1579032068282524904,628,azure,southcentralus
latency,1579032068329211641,579,aws,ap-southeast-1
latency,1579032068359114440,570,aws,ap-southeast-1
latency,1579032068719426817,625,azure,southcentralus
latency,1579032068737073051,467,azure,southcentralus
latency,1579032068877433875,625,azure,southcentralus
latency,1579032068908644361,601,azure,southcentralus
